step,total_steps,loss,kl_loss,policy_ratio,reward_avg,format_reward_avg,tokens_per_sec,avg_response_len,adv_avg,adv_std,entropy_avg,eval_acc
251,500,0.000000,0.000000,1.000000,0.187500,0.625000,47.494395,465.875000,0.000000,0.999731,7.884761,
252,500,0.000000,0.000000,1.000000,0.025000,0.250000,46.990859,808.375000,0.000000,0.997844,10.411833,
253,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.195739,102.625000,0.000000,0.000000,0.748850,
254,500,0.000000,0.000000,1.000000,0.287500,0.375000,46.699156,707.875000,0.000000,0.999801,6.637924,
255,500,0.000000,0.000000,1.000000,0.450000,0.750000,48.033983,402.375000,0.000000,0.999815,6.465978,
256,500,0.000000,0.000000,1.000000,1.100000,1.000000,49.704670,173.375000,0.000000,0.000000,0.491088,
257,500,0.000000,0.000000,1.000000,0.200000,0.750000,47.732036,413.625000,0.000000,0.999727,2.881941,
258,500,0.000000,0.000000,1.000000,0.012500,0.125000,46.609618,925.125000,0.000000,0.997180,9.883541,
259,500,0.000000,0.000000,1.000000,0.000000,0.000000,42.883616,953.500000,0.000000,0.000000,10.920252,
260,500,0.000000,0.000000,1.000000,0.025000,0.250000,46.977756,805.625000,0.000000,0.997844,8.706108,
261,500,0.000000,0.000000,1.000000,1.100000,1.000000,49.076197,158.625000,0.000000,0.000000,0.426884,
262,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.037508,1007.875000,0.000000,0.000000,10.022619,
263,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.737767,1024.000000,0.000000,0.000000,10.337467,
264,500,0.000000,0.000000,1.000000,0.312500,0.625000,47.072418,470.625000,0.000000,0.999795,4.815753,
265,500,0.000000,0.000000,1.000000,0.412500,0.375000,46.770805,711.250000,0.000000,0.999824,7.348477,
266,500,0.000000,0.000000,1.000000,0.050000,0.500000,47.240585,581.625000,0.000000,0.998133,6.065189,
267,500,0.000000,0.000000,1.000000,1.100000,1.000000,47.575470,104.625000,0.000000,0.000000,0.460736,
268,500,0.000000,0.000000,1.000000,0.075000,0.750000,47.955966,433.500000,0.000000,0.997844,5.584223,
269,500,0.000000,0.000000,1.000000,0.187500,0.625000,47.098106,476.000000,0.000000,0.999731,5.214701,
270,500,0.000000,0.000000,1.000000,0.325000,0.750000,46.949937,333.750000,0.000000,0.999792,3.908034,
271,500,0.000000,0.000000,1.000000,0.562500,0.625000,47.155548,468.125000,0.000000,0.999818,4.744265,
272,500,0.000000,0.000000,1.000000,0.200000,0.750000,47.904545,377.750000,0.000000,0.999727,3.129166,
273,500,0.000000,0.000000,1.000000,0.150000,0.250000,47.058609,806.625000,0.000000,0.999741,8.764037,
274,500,0.000000,0.000000,1.000000,0.662500,0.375000,46.946143,691.125000,0.000000,0.999818,7.116863,
275,500,0.000000,0.000000,1.000000,0.075000,0.750000,47.173856,350.125000,0.000000,0.997844,3.310956,
276,500,0.000000,0.000000,1.000000,0.462500,0.875000,47.786202,244.500000,0.000000,0.999811,2.807965,
277,500,0.000000,0.000000,1.000000,0.425000,0.500000,47.224345,681.875000,0.000000,0.999821,5.630476,
278,500,0.000000,0.000000,1.000000,0.437500,0.625000,46.877621,451.375000,0.000000,0.999818,4.895868,
279,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.510724,122.000000,0.000000,0.000000,0.358135,
280,500,0.000000,0.000000,1.000000,0.025000,0.250000,46.464508,790.500000,0.000000,0.997844,9.171993,
281,500,0.000000,0.000000,1.000000,0.837500,0.875000,47.011176,205.750000,0.000000,0.999795,2.333158,
282,500,0.000000,0.000000,1.000000,0.962500,0.875000,47.016465,251.625000,0.000000,0.999743,1.765642,
283,500,0.000000,0.000000,1.000000,0.962500,0.875000,47.411487,255.500000,0.000000,0.999743,1.790956,
284,500,0.000000,0.000000,1.000000,0.012500,0.125000,46.648294,848.875000,0.000000,0.997180,9.180632,
285,500,0.000000,0.000000,1.000000,0.300000,0.500000,47.176721,537.625000,0.000000,0.999798,5.366540,
286,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.752048,202.125000,0.000000,0.000000,0.245731,
287,500,0.000000,0.000000,1.000000,0.675000,0.500000,47.451324,627.375000,0.000000,0.999813,5.691407,
288,500,0.000000,0.000000,1.000000,0.450000,0.750000,47.204293,381.875000,0.000000,0.999815,3.564092,
289,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.656954,975.875000,0.000000,0.000000,9.847664,
290,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.436150,124.125000,0.000000,0.000000,0.222179,
291,500,0.000000,0.000000,1.000000,0.600000,1.000000,45.812313,55.500000,0.000000,0.999813,1.717789,
292,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.225309,1024.000000,0.000000,0.000000,9.249671,
293,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.675592,1024.000000,0.000000,0.000000,11.228086,
294,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.469761,192.875000,0.000000,0.000000,0.408994,
295,500,0.000000,0.000000,1.000000,0.837500,0.875000,48.960435,148.625000,0.000000,0.999795,1.537735,
296,500,0.000000,0.000000,1.000000,0.975000,1.000000,48.410276,131.375000,0.000000,0.999717,0.315328,
297,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.230569,117.125000,0.000000,0.000000,0.264750,
298,500,0.000000,0.000000,1.000000,1.100000,1.000000,47.607772,129.250000,0.000000,0.000000,0.382919,
299,500,0.000000,0.000000,1.000000,0.025000,0.250000,46.713127,833.875000,0.000000,0.997844,7.736580,
300,500,0.000000,0.000000,1.000000,0.025000,0.250000,46.522871,742.875000,0.000000,0.997844,7.532516,27.8
301,500,0.000000,0.000000,1.000000,0.425000,0.500000,47.447776,635.750000,0.000000,0.999821,5.611978,
302,500,0.000000,0.000000,1.000000,0.175000,0.500000,47.300190,576.000000,0.000000,0.999735,5.440471,
303,500,0.000000,0.000000,1.000000,0.825000,0.750000,47.247917,322.375000,0.000000,0.999804,3.430582,
304,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.009378,133.500000,0.000000,0.000000,0.332359,
305,500,0.000000,0.000000,1.000000,0.850000,1.000000,48.591983,143.500000,0.000000,0.999784,0.516777,
306,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.874438,167.000000,0.000000,0.000000,0.260966,
307,500,0.000000,0.000000,1.000000,0.062500,0.625000,47.100586,504.250000,0.000000,0.998071,3.946550,
308,500,0.000000,0.000000,1.000000,0.175000,0.500000,46.709878,593.875000,0.000000,0.999735,6.293108,
309,500,0.000000,0.000000,1.000000,0.075000,0.750000,47.278225,238.625000,0.000000,0.997844,2.806031,
310,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.565738,1024.000000,0.000000,0.000000,9.958138,
311,500,0.000000,0.000000,1.000000,0.350000,1.000000,48.563712,153.875000,0.000000,0.999784,0.379374,
312,500,0.000000,0.000000,1.000000,0.687500,0.625000,47.253991,471.125000,0.000000,0.999824,4.264212,
313,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.552094,920.125000,0.000000,0.000000,9.544770,
314,500,0.000000,0.000000,1.000000,0.037500,0.375000,46.594710,704.000000,0.000000,0.998071,7.113248,
315,500,0.000000,0.000000,1.000000,0.825000,0.750000,46.975156,356.375000,0.000000,0.999804,3.124578,
316,500,0.000000,0.000000,1.000000,0.275000,0.250000,46.588408,800.625000,0.000000,0.999804,8.755487,
317,500,0.000000,0.000000,1.000000,0.437500,0.625000,47.149992,492.125000,0.000000,0.999818,4.734925,
318,500,0.000000,0.000000,1.000000,0.137500,0.125000,46.177740,714.375000,0.000000,0.999715,6.970501,
319,500,0.000000,0.000000,1.000000,0.450000,0.750000,47.488092,374.625000,0.000000,0.999815,3.294101,
320,500,0.000000,0.000000,1.000000,0.675000,0.500000,46.581240,557.750000,0.000000,0.999821,6.093472,
321,500,0.000000,0.000000,1.000000,0.050000,0.500000,46.195165,483.750000,0.000000,0.998133,5.742472,
322,500,0.000000,0.000000,1.000000,0.437500,0.625000,47.594809,355.750000,0.000000,0.999818,3.542956,
323,500,0.000000,0.000000,1.000000,0.137500,0.125000,46.654454,813.500000,0.000000,0.999743,8.308908,
324,500,0.000000,0.000000,1.000000,0.675000,0.500000,46.576217,567.250000,0.000000,0.999821,6.048933,
325,500,0.000000,0.000000,1.000000,0.125000,0.000000,46.752893,1024.000000,0.000000,0.999717,10.417959,
326,500,0.000000,0.000000,1.000000,0.975000,1.000000,48.607470,190.125000,0.000000,0.999717,0.358605,
327,500,0.000000,0.000000,1.000000,0.412500,0.375000,46.957157,717.000000,0.000000,0.999824,5.786417,
328,500,0.000000,0.000000,1.000000,0.600000,1.000000,49.140771,191.500000,0.000000,0.999813,0.250178,
329,500,0.000000,0.000000,1.000000,0.050000,0.500000,46.906960,641.625000,0.000000,0.998133,5.269443,
330,500,0.000000,0.000000,1.000000,0.012500,0.125000,46.793938,929.250000,0.000000,0.997180,8.813063,
331,500,0.000000,0.000000,1.000000,0.062500,0.625000,46.949052,486.875000,0.000000,0.998071,4.689225,
332,500,0.000000,0.000000,1.000000,0.962500,0.875000,47.864010,402.625000,0.000000,0.999743,1.530266,
333,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.658469,184.875000,0.000000,0.000000,0.230911,
334,500,0.000000,0.000000,1.000000,0.337500,0.875000,48.054051,327.375000,0.000000,0.999788,1.622387,
335,500,0.000000,0.000000,1.000000,0.100000,1.000000,48.540364,279.125000,0.000000,0.000000,0.344188,
336,500,0.000000,0.000000,1.000000,0.050000,0.500000,46.822738,580.750000,0.000000,0.998133,5.876712,
337,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.518567,148.250000,0.000000,0.000000,0.289603,
338,500,0.000000,0.000000,1.000000,0.162500,0.375000,46.101080,690.875000,0.000000,0.999738,7.185218,
339,500,0.000000,0.000000,1.000000,0.325000,0.750000,47.539894,422.375000,0.000000,0.999792,2.896492,
340,500,0.000000,0.000000,1.000000,0.012500,0.125000,46.550920,903.500000,0.000000,0.997180,10.392926,
341,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.914055,199.375000,0.000000,0.000000,0.243564,
342,500,0.000000,0.000000,1.000000,0.062500,0.625000,47.204965,429.250000,0.000000,0.998071,5.498332,
343,500,0.000000,0.000000,1.000000,0.825000,0.750000,46.776666,307.250000,0.000000,0.999804,3.287963,
344,500,0.000000,0.000000,1.000000,0.200000,0.750000,46.721782,322.125000,0.000000,0.999727,3.400724,
345,500,0.000000,0.000000,1.000000,0.462500,0.875000,47.611812,279.125000,0.000000,0.999801,1.667621,
346,500,0.000000,0.000000,1.000000,0.050000,0.500000,46.102667,447.625000,0.000000,0.998133,6.239757,
347,500,0.000000,0.000000,1.000000,0.437500,0.625000,46.569260,459.125000,0.000000,0.999809,5.047988,
348,500,0.000000,0.000000,1.000000,0.350000,1.000000,41.829640,32.750000,0.000000,0.999784,0.764017,
349,500,0.000000,0.000000,1.000000,0.062500,0.625000,46.457679,426.125000,0.000000,0.998071,5.646996,
350,500,0.000000,0.000000,1.000000,0.462500,0.875000,46.914698,209.125000,0.000000,0.999811,2.265514,28.2
351,500,0.000000,0.000000,1.000000,0.025000,0.250000,46.675540,797.625000,0.000000,0.997844,9.083113,
352,500,0.000000,0.000000,1.000000,0.475000,1.000000,48.865979,272.250000,0.000000,0.999807,0.171195,
353,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.236826,1024.000000,0.000000,0.000000,9.417208,
354,500,0.000000,0.000000,1.000000,0.437500,0.625000,46.867863,361.750000,0.000000,0.999818,4.500745,
355,500,0.000000,0.000000,1.000000,0.037500,0.375000,46.520782,685.250000,0.000000,0.998071,7.495190,
356,500,0.000000,0.000000,1.000000,0.000000,0.000000,41.671050,982.000000,0.000000,0.000000,10.243000,
357,500,0.000000,0.000000,1.000000,0.062500,0.625000,46.833271,500.125000,0.000000,0.998071,4.827075,
358,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.930448,154.875000,0.000000,0.000000,0.222715,
359,500,0.000000,0.000000,1.000000,0.350000,1.000000,47.682914,107.875000,0.000000,0.999784,0.292068,
360,500,0.000000,0.000000,1.000000,0.050000,0.500000,44.160029,648.875000,0.000000,0.998133,5.834177,
361,500,0.000000,0.000000,1.000000,1.100000,1.000000,47.994054,104.250000,0.000000,0.000000,0.295234,
362,500,0.000000,0.000000,1.000000,0.212500,0.875000,47.320318,215.500000,0.000000,0.999723,1.715817,
363,500,0.000000,0.000000,1.000000,0.600000,1.000000,48.733770,122.250000,0.000000,0.999813,0.276235,
364,500,0.000000,0.000000,1.000000,0.437500,0.625000,47.399154,455.250000,0.000000,0.999818,4.387132,
365,500,0.000000,0.000000,1.000000,0.100000,1.000000,48.923412,182.000000,0.000000,0.000000,0.385336,
366,500,0.000000,0.000000,1.000000,0.787500,0.375000,46.859404,714.875000,0.000000,0.999782,6.672724,
367,500,0.000000,0.000000,1.000000,1.100000,1.000000,49.298300,246.625000,0.000000,0.000000,0.127000,
368,500,0.000000,0.000000,1.000000,0.050000,0.500000,46.619440,593.125000,0.000000,0.998133,6.354396,
369,500,0.000000,0.000000,1.000000,0.462500,0.875000,47.832482,343.250000,0.000000,0.999811,1.573208,
370,500,0.000000,0.000000,1.000000,0.012500,0.125000,47.038752,849.375000,0.000000,0.997180,6.747704,
371,500,0.000000,0.000000,1.000000,0.725000,1.000000,48.593280,200.750000,0.000000,0.999807,0.319388,
372,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.283444,98.375000,0.000000,0.000000,0.307194,
373,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.262217,140.750000,0.000000,0.000000,0.149186,
374,500,0.000000,0.000000,1.000000,0.450000,0.750000,47.899467,519.500000,0.000000,0.999815,3.126844,
375,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.061100,106.750000,0.000000,0.000000,0.237804,
376,500,0.000000,0.000000,1.000000,0.712500,0.875000,48.413906,356.875000,0.000000,0.999813,1.552655,
377,500,0.000000,0.000000,1.000000,1.100000,1.000000,47.636751,90.000000,0.000000,0.000000,0.200708,
378,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.344960,156.875000,0.000000,0.000000,0.165795,
379,500,0.000000,0.000000,1.000000,0.725000,1.000000,47.696231,102.125000,0.000000,0.999807,0.169270,
380,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.455826,137.625000,0.000000,0.000000,0.152936,
381,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.721291,159.625000,0.000000,0.000000,0.252731,
382,500,0.000000,0.000000,1.000000,0.462500,0.875000,48.118275,384.875000,0.000000,0.999811,1.387331,
383,500,0.000000,0.000000,1.000000,0.062500,0.625000,46.531126,311.125000,0.000000,0.998071,4.022920,
384,500,0.000000,0.000000,1.000000,0.725000,1.000000,48.239103,102.000000,0.000000,0.999807,0.268567,
385,500,0.000000,0.000000,1.000000,0.037500,0.375000,46.305516,573.500000,0.000000,0.998071,7.773750,
386,500,0.000000,0.000000,1.000000,0.325000,0.750000,47.551517,504.750000,0.000000,0.999792,2.644775,
387,500,0.000000,0.000000,1.000000,0.062500,0.625000,46.794552,562.125000,0.000000,0.998071,3.845963,
388,500,0.000000,0.000000,1.000000,0.587500,0.875000,47.587712,217.250000,0.000000,0.999818,1.764836,
389,500,0.000000,0.000000,1.000000,0.700000,0.750000,47.320131,364.250000,0.000000,0.999819,3.113551,
390,500,0.000000,0.000000,1.000000,0.100000,1.000000,49.261153,212.250000,0.000000,0.000000,0.171455,
391,500,0.000000,0.000000,1.000000,1.100000,1.000000,47.186880,78.000000,0.000000,0.000000,0.253605,
392,500,0.000000,0.000000,1.000000,0.100000,1.000000,47.807600,100.750000,0.000000,0.000000,0.390472,
393,500,0.000000,0.000000,1.000000,0.087500,0.875000,48.805943,245.625000,0.000000,0.997180,1.351343,
394,500,0.000000,0.000000,1.000000,0.600000,1.000000,48.242058,157.000000,0.000000,0.999813,0.382421,
395,500,0.000000,0.000000,1.000000,0.587500,0.875000,47.912045,343.125000,0.000000,0.999818,1.498774,
396,500,0.000000,0.000000,1.000000,0.687500,0.625000,47.197359,532.125000,0.000000,0.999824,3.758885,
397,500,0.000000,0.000000,1.000000,0.350000,1.000000,48.664629,145.500000,0.000000,0.999784,0.452145,
398,500,0.000000,0.000000,1.000000,0.300000,0.500000,46.867009,655.875000,0.000000,0.999785,4.893198,
399,500,0.000000,0.000000,1.000000,0.337500,0.875000,47.920396,332.750000,0.000000,0.999788,1.526397,
400,500,0.000000,0.000000,1.000000,0.050000,0.500000,47.106246,636.500000,0.000000,0.998133,5.303795,28.8
401,500,0.000000,0.000000,1.000000,0.037500,0.375000,43.189417,676.500000,0.000000,0.998071,7.735559,
402,500,0.000000,0.000000,1.000000,0.575000,0.750000,47.273779,411.875000,0.000000,0.999822,3.297522,
403,500,0.000000,0.000000,1.000000,0.012500,0.125000,46.267084,923.875000,0.000000,0.997180,9.769601,
404,500,0.000000,0.000000,1.000000,0.062500,0.625000,47.032846,561.250000,0.000000,0.998071,3.620366,
405,500,0.000000,0.000000,1.000000,0.037500,0.375000,46.674184,693.625000,0.000000,0.998071,7.389569,
406,500,0.000000,0.000000,1.000000,0.062500,0.625000,47.411475,546.250000,0.000000,0.998071,4.320598,
407,500,0.000000,0.000000,1.000000,0.087500,0.875000,47.855187,302.375000,0.000000,0.997180,1.741413,
408,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.646245,922.625000,0.000000,0.000000,10.034384,
409,500,0.000000,0.000000,1.000000,0.962500,0.875000,47.755042,299.625000,0.000000,0.999743,1.635515,
410,500,0.000000,0.000000,1.000000,0.062500,0.625000,47.205758,500.625000,0.000000,0.998071,4.393514,
411,500,0.000000,0.000000,1.000000,0.075000,0.750000,47.480295,634.250000,0.000000,0.997844,3.284490,
412,500,0.000000,0.000000,1.000000,0.712500,0.875000,47.959699,409.375000,0.000000,0.999813,2.747540,
413,500,0.000000,0.000000,1.000000,0.975000,1.000000,47.564302,117.625000,0.000000,0.999717,0.620651,
414,500,0.000000,0.000000,1.000000,0.075000,0.750000,40.596401,549.875000,0.000000,0.997844,3.102609,
415,500,0.000000,0.000000,1.000000,0.825000,0.750000,47.856137,451.000000,0.000000,0.999804,2.313933,
416,500,0.000000,0.000000,1.000000,0.400000,0.250000,46.705755,822.500000,0.000000,0.999799,7.688474,
417,500,0.000000,0.000000,1.000000,0.475000,1.000000,48.715208,131.500000,0.000000,0.999807,0.205321,
418,500,0.000000,0.000000,1.000000,0.350000,1.000000,48.391624,144.625000,0.000000,0.999784,0.225955,
419,500,0.000000,0.000000,1.000000,0.350000,1.000000,48.976358,186.750000,0.000000,0.999784,0.329916,
420,500,0.000000,0.000000,1.000000,0.037500,0.375000,43.652479,726.250000,0.000000,0.998071,7.047000,
421,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.980254,209.625000,0.000000,0.000000,0.241443,
422,500,0.000000,0.000000,1.000000,0.062500,0.625000,46.453534,448.875000,0.000000,0.998071,5.200995,
423,500,0.000000,0.000000,1.000000,0.087500,0.875000,47.518397,335.250000,0.000000,0.997180,1.782803,
424,500,0.000000,0.000000,1.000000,0.962500,0.875000,48.137739,191.125000,0.000000,0.999743,1.620127,
425,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.715390,136.500000,0.000000,0.000000,0.169074,
426,500,0.000000,0.000000,1.000000,0.075000,0.750000,47.340691,267.500000,0.000000,0.997844,3.070749,
427,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.591392,110.250000,0.000000,0.000000,0.215892,
428,500,0.000000,0.000000,1.000000,0.050000,0.500000,46.417238,562.750000,0.000000,0.998133,6.287651,
429,500,0.000000,0.000000,1.000000,0.600000,1.000000,47.024840,76.125000,0.000000,0.999813,0.573065,
430,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.494621,204.250000,0.000000,0.000000,0.118061,
431,500,0.000000,0.000000,1.000000,0.187500,0.625000,47.912027,445.625000,0.000000,0.999731,2.069647,
432,500,0.000000,0.000000,1.000000,0.312500,0.625000,47.237828,502.500000,0.000000,0.999795,4.544083,
433,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.565880,254.375000,0.000000,0.000000,0.107544,
434,500,0.000000,0.000000,1.000000,0.975000,1.000000,49.072870,247.500000,0.000000,0.999717,0.151648,
435,500,0.000000,0.000000,1.000000,0.850000,1.000000,41.560555,196.875000,0.000000,0.999784,0.232400,
436,500,0.000000,0.000000,1.000000,0.462500,0.875000,46.985079,207.250000,0.000000,0.999811,1.669940,
437,500,0.000000,0.000000,1.000000,0.725000,1.000000,49.000754,317.375000,0.000000,0.999807,0.279578,
438,500,0.000000,0.000000,1.000000,0.100000,1.000000,49.145652,241.125000,0.000000,0.000000,0.172910,
439,500,0.000000,0.000000,1.000000,0.087500,0.875000,46.843293,316.000000,0.000000,0.997180,1.557419,
440,500,0.000000,0.000000,1.000000,0.962500,0.875000,48.298736,356.750000,0.000000,0.999743,1.484029,
441,500,0.000000,0.000000,1.000000,1.100000,1.000000,49.247401,171.875000,0.000000,0.000000,0.125245,
442,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.739446,135.125000,0.000000,0.000000,0.223417,
443,500,0.000000,0.000000,1.000000,0.100000,1.000000,49.063743,238.875000,0.000000,0.000000,0.163555,
444,500,0.000000,0.000000,1.000000,0.337500,0.875000,48.074831,349.875000,0.000000,0.999788,1.390345,
445,500,0.000000,0.000000,1.000000,0.075000,0.750000,47.572273,456.750000,0.000000,0.997844,2.857716,
446,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.713699,187.000000,0.000000,0.000000,0.102527,
447,500,0.000000,0.000000,1.000000,0.975000,1.000000,48.938688,169.750000,0.000000,0.999717,0.275883,
448,500,0.000000,0.000000,1.000000,0.100000,1.000000,48.854434,338.750000,0.000000,0.000000,0.359518,
449,500,0.000000,0.000000,1.000000,1.100000,1.000000,49.067729,134.625000,0.000000,0.000000,0.140103,
450,500,0.000000,0.000000,1.000000,0.725000,1.000000,48.315088,139.875000,0.000000,0.999807,0.129765,33.4
451,500,0.000000,0.000000,1.000000,0.062500,0.625000,47.272217,529.375000,0.000000,0.998071,4.690089,
452,500,0.000000,0.000000,1.000000,0.100000,1.000000,48.253852,184.500000,0.000000,0.000000,0.177211,
453,500,0.000000,0.000000,1.000000,0.587500,0.875000,48.239739,310.375000,0.000000,0.999818,1.731390,
454,500,0.000000,0.000000,1.000000,0.062500,0.625000,46.827059,480.750000,0.000000,0.998071,4.296909,
455,500,0.000000,0.000000,1.000000,0.062500,0.625000,47.766641,673.375000,0.000000,0.998071,2.958268,
456,500,0.000000,0.000000,1.000000,0.025000,0.250000,46.276815,812.375000,0.000000,0.997844,8.345037,
457,500,0.000000,0.000000,1.000000,0.150000,0.250000,45.653440,719.375000,0.000000,0.999712,7.456770,
458,500,0.000000,0.000000,1.000000,0.225000,1.000000,49.159471,231.750000,0.000000,0.999717,0.185077,
459,500,0.000000,0.000000,1.000000,0.062500,0.625000,47.552978,700.000000,0.000000,0.998071,3.180458,
460,500,0.000000,0.000000,1.000000,0.025000,0.250000,46.734829,809.500000,0.000000,0.997844,7.621178,
461,500,0.000000,0.000000,1.000000,1.100000,1.000000,47.411840,79.750000,0.000000,0.000000,0.774952,
462,500,0.000000,0.000000,1.000000,1.100000,1.000000,49.149665,224.375000,0.000000,0.000000,0.099234,
463,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.858581,134.375000,0.000000,0.000000,0.259493,
464,500,0.000000,0.000000,1.000000,0.100000,1.000000,47.969436,108.125000,0.000000,0.000000,0.167214,
465,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.983580,203.000000,0.000000,0.000000,0.104315,
466,500,0.000000,0.000000,1.000000,0.075000,0.750000,47.936541,455.000000,0.000000,0.997844,2.465569,
467,500,0.000000,0.000000,1.000000,0.975000,1.000000,48.147505,109.750000,0.000000,0.999717,0.410594,
468,500,0.000000,0.000000,1.000000,0.187500,0.625000,47.489918,419.250000,0.000000,0.999731,4.393072,
469,500,0.000000,0.000000,1.000000,0.850000,1.000000,48.884179,189.875000,0.000000,0.999784,0.155058,
470,500,0.000000,0.000000,1.000000,0.475000,1.000000,49.640715,339.875000,0.000000,0.999807,0.085796,
471,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.872857,161.250000,0.000000,0.000000,0.099710,
472,500,0.000000,0.000000,1.000000,0.100000,1.000000,49.424595,226.375000,0.000000,0.000000,0.144014,
473,500,0.000000,0.000000,1.000000,1.100000,1.000000,49.336677,162.000000,0.000000,0.000000,0.138478,
474,500,0.000000,0.000000,1.000000,0.100000,1.000000,48.946904,281.375000,0.000000,0.000000,0.164223,
475,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.712049,142.375000,0.000000,0.000000,0.175062,
476,500,0.000000,0.000000,1.000000,0.962500,0.875000,48.188460,255.250000,0.000000,0.999743,1.562944,
477,500,0.000000,0.000000,1.000000,0.712500,0.875000,48.471993,365.375000,0.000000,0.999803,1.294819,
478,500,0.000000,0.000000,1.000000,0.975000,1.000000,49.610738,229.625000,0.000000,0.999717,0.153556,
479,500,0.000000,0.000000,1.000000,0.337500,0.875000,47.973807,296.000000,0.000000,0.999788,1.487777,
480,500,0.000000,0.000000,1.000000,0.975000,1.000000,49.183126,269.875000,0.000000,0.999717,0.119375,
481,500,0.000000,0.000000,1.000000,0.100000,1.000000,48.782513,140.375000,0.000000,0.000000,0.193240,
482,500,0.000000,0.000000,1.000000,0.200000,0.750000,47.566128,367.875000,0.000000,0.999727,2.819147,
483,500,0.000000,0.000000,1.000000,0.837500,0.875000,47.066335,227.125000,0.000000,0.999795,2.289425,
484,500,0.000000,0.000000,1.000000,1.100000,1.000000,49.084721,149.000000,0.000000,0.000000,0.184419,
485,500,0.000000,0.000000,1.000000,0.087500,0.875000,39.805924,199.625000,0.000000,0.997180,2.680742,
486,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.036094,112.000000,0.000000,0.000000,0.139340,
487,500,0.000000,0.000000,1.000000,0.025000,0.250000,46.973355,805.625000,0.000000,0.997844,8.821806,
488,500,0.000000,0.000000,1.000000,0.037500,0.375000,46.870079,632.250000,0.000000,0.998071,6.665278,
489,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.188018,111.000000,0.000000,0.000000,0.150956,
490,500,0.000000,0.000000,1.000000,0.100000,1.000000,49.153793,290.500000,0.000000,0.000000,0.100658,
491,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.327715,120.000000,0.000000,0.000000,0.140175,
492,500,0.000000,0.000000,1.000000,0.962500,0.875000,47.696524,270.375000,0.000000,0.999743,1.348247,
493,500,0.000000,0.000000,1.000000,0.425000,0.500000,47.093924,602.125000,0.000000,0.999821,6.052604,
494,500,0.000000,0.000000,1.000000,0.037500,0.375000,46.854634,679.875000,0.000000,0.998071,7.272701,
495,500,0.000000,0.000000,1.000000,0.200000,0.750000,47.329904,450.625000,0.000000,0.999727,3.003749,
496,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.876606,163.500000,0.000000,0.000000,0.154560,
497,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.541851,234.000000,0.000000,0.000000,0.123519,
498,500,0.000000,0.000000,1.000000,0.075000,0.750000,47.442014,366.375000,0.000000,0.997844,2.890038,
499,500,0.000000,0.000000,1.000000,0.962500,0.875000,48.170000,304.625000,0.000000,0.999743,1.538267,
500,500,0.000000,0.000000,1.000000,1.100000,1.000000,48.870367,143.625000,0.000000,0.000000,0.265677,29.8
