step,total_steps,loss,kl_loss,policy_ratio,reward_avg,format_reward_avg,tokens_per_sec,avg_response_len,adv_avg,adv_std,entropy_avg,eval_acc
248,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.211559,825.625000,0.000000,0.000000,7.231730,
249,500,0.000000,0.000000,1.000000,0.250000,0.125000,48.523066,358.250000,0.000000,0.999859,3.095908,
250,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.680123,658.875000,0.000000,0.000000,6.648099,29.2
251,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.620198,610.125000,0.000000,0.000000,5.834455,
252,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.662445,878.125000,0.000000,0.000000,7.221104,
253,500,0.000000,0.000000,1.000000,1.750000,0.875000,47.799906,562.250000,0.000000,0.999859,5.130444,
254,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.921685,846.875000,0.000000,0.000000,6.836358,
255,500,0.000000,0.000000,1.000000,1.250000,0.625000,47.872515,678.875000,0.000000,0.999903,6.356959,
256,500,0.000000,0.000000,1.000000,1.250000,0.625000,47.681350,649.875000,0.000000,0.999903,6.686167,
257,500,0.000000,0.000000,1.000000,0.250000,0.125000,47.524882,896.500000,0.000000,0.999859,7.295064,
258,500,0.000000,0.000000,1.000000,0.500000,0.250000,47.371952,820.625000,0.000000,0.999892,7.703232,
259,500,0.000000,0.000000,1.000000,0.250000,0.125000,43.124102,900.125000,0.000000,0.999859,8.264362,
260,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.665351,787.625000,0.000000,0.000000,7.760826,
261,500,0.000000,0.000000,1.000000,0.500000,0.250000,47.999329,495.500000,0.000000,0.999892,6.878556,
262,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.276786,858.750000,0.000000,0.000000,8.442324,
263,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.467600,707.125000,0.000000,0.000000,8.242745,
264,500,0.000000,0.000000,1.000000,0.000000,0.000000,48.315178,619.125000,0.000000,0.000000,8.107685,
265,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.530068,771.000000,0.000000,0.000000,8.277962,
266,500,0.000000,0.000000,1.000000,0.750000,0.375000,47.415073,570.875000,0.000000,0.999903,6.252902,
267,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.697238,643.500000,0.000000,0.000000,7.920138,
268,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.321855,883.250000,0.000000,0.000000,8.137161,
269,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.680243,661.625000,0.000000,0.000000,8.064291,
270,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.285927,804.125000,0.000000,0.000000,8.849464,
271,500,0.000000,0.000000,1.000000,0.000000,0.000000,48.078190,737.375000,0.000000,0.000000,7.948199,
272,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.242498,1024.000000,0.000000,0.000000,8.635149,
273,500,0.000000,0.000000,1.000000,0.000000,0.000000,48.020130,641.750000,0.000000,0.000000,8.072963,
274,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.676162,495.750000,0.000000,0.000000,7.244793,
275,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.487053,807.750000,0.000000,0.000000,7.640694,
276,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.359012,638.750000,0.000000,0.000000,7.786858,
277,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.190525,768.375000,0.000000,0.000000,8.292173,
278,500,0.000000,0.000000,1.000000,0.500000,0.250000,47.595694,780.750000,0.000000,0.999892,8.412530,
279,500,0.000000,0.000000,1.000000,0.250000,0.125000,47.792132,735.375000,0.000000,0.999859,7.536299,
280,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.938192,842.750000,0.000000,0.000000,8.845496,
281,500,0.000000,0.000000,1.000000,1.750000,0.875000,48.457776,455.250000,0.000000,0.999859,6.570840,
282,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.944230,702.500000,0.000000,0.000000,8.621344,
283,500,0.000000,0.000000,1.000000,0.250000,0.125000,47.292210,734.375000,0.000000,0.999859,7.724747,
284,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.602255,753.250000,0.000000,0.000000,7.938844,
285,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.842779,907.375000,0.000000,0.000000,9.274465,
286,500,0.000000,0.000000,1.000000,0.500000,0.250000,47.863875,639.500000,0.000000,0.999892,7.028358,
287,500,0.000000,0.000000,1.000000,0.250000,0.125000,47.241011,791.125000,0.000000,0.999859,8.890286,
288,500,0.000000,0.000000,1.000000,0.250000,0.125000,47.418447,753.625000,0.000000,0.999859,8.164597,
289,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.130681,787.375000,0.000000,0.000000,8.806187,
290,500,0.000000,0.000000,1.000000,0.500000,0.250000,47.912425,689.625000,0.000000,0.999892,6.346217,
291,500,0.000000,0.000000,1.000000,1.250000,0.625000,48.119574,464.500000,0.000000,0.999903,7.228505,
292,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.123060,748.125000,0.000000,0.000000,7.880969,
293,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.234712,884.250000,0.000000,0.000000,9.198761,
294,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.193310,874.375000,0.000000,0.000000,9.341719,
295,500,0.000000,0.000000,1.000000,0.500000,0.250000,48.287661,524.375000,0.000000,0.999892,6.872704,
296,500,0.000000,0.000000,1.000000,1.500000,0.750000,48.600276,269.500000,0.000000,0.999892,2.980319,
297,500,0.000000,0.000000,1.000000,0.750000,0.375000,47.438838,625.750000,0.000000,0.999903,5.937635,
298,500,0.000000,0.000000,1.000000,1.750000,0.875000,47.895053,308.500000,0.000000,0.999859,3.813442,
299,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.651072,816.375000,0.000000,0.000000,7.949196,
300,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.302873,761.375000,0.000000,0.000000,8.924442,30.8
301,500,0.000000,0.000000,1.000000,0.250000,0.125000,47.467439,754.250000,0.000000,0.999859,7.531798,
302,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.659084,667.625000,0.000000,0.000000,7.752698,
303,500,0.000000,0.000000,1.000000,1.000000,0.500000,47.631898,354.750000,0.000000,0.999906,5.356378,
304,500,0.000000,0.000000,1.000000,0.500000,0.250000,48.993980,400.250000,0.000000,0.999892,6.236238,
305,500,0.000000,0.000000,1.000000,0.500000,0.250000,48.778044,455.375000,0.000000,0.999892,5.842208,
306,500,0.000000,0.000000,1.000000,1.500000,0.750000,48.563567,271.375000,0.000000,0.999892,2.766840,
307,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.634016,744.250000,0.000000,0.000000,8.181837,
308,500,0.000000,0.000000,1.000000,0.000000,0.000000,48.040865,475.125000,0.000000,0.000000,6.577072,
309,500,0.000000,0.000000,1.000000,0.250000,0.125000,47.181001,858.125000,0.000000,0.999859,9.419707,
310,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.040583,924.750000,0.000000,0.000000,8.598102,
311,500,0.000000,0.000000,1.000000,0.750000,0.375000,48.851575,214.500000,0.000000,0.999903,0.738022,
312,500,0.000000,0.000000,1.000000,1.250000,0.625000,47.510962,493.625000,0.000000,0.999903,4.432658,
313,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.354921,848.750000,0.000000,0.000000,9.620811,
314,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.914012,398.750000,0.000000,0.000000,4.018688,
315,500,0.000000,0.000000,1.000000,1.250000,0.625000,48.796169,167.375000,0.000000,0.999903,0.493705,
316,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.996547,979.500000,0.000000,0.000000,10.522165,
317,500,0.000000,0.000000,1.000000,0.500000,0.250000,47.299056,699.125000,0.000000,0.999892,5.854496,
318,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.711141,855.750000,0.000000,0.000000,6.615396,
319,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.256513,749.875000,0.000000,0.000000,7.902271,
320,500,0.000000,0.000000,1.000000,1.500000,0.750000,47.445530,251.375000,0.000000,0.999892,2.848495,
321,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.424544,689.500000,0.000000,0.000000,6.750152,
322,500,0.000000,0.000000,1.000000,0.500000,0.250000,47.222166,815.000000,0.000000,0.999892,8.267647,
323,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.633388,971.500000,0.000000,0.000000,8.924689,
324,500,0.000000,0.000000,1.000000,1.250000,0.625000,48.154056,126.000000,0.000000,0.999903,1.047868,
325,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.225478,656.750000,0.000000,0.000000,7.475093,
326,500,0.000000,0.000000,1.000000,0.500000,0.250000,47.089127,814.500000,0.000000,0.999892,7.896134,
327,500,0.000000,0.000000,1.000000,1.000000,0.500000,47.473737,516.125000,0.000000,0.999906,3.999477,
328,500,0.000000,0.000000,1.000000,1.000000,0.500000,49.513535,252.000000,0.000000,0.999906,0.414395,
329,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.299532,791.500000,0.000000,0.000000,6.653267,
330,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.060616,836.875000,0.000000,0.000000,7.780566,
331,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.831690,909.875000,0.000000,0.000000,9.806857,
332,500,0.000000,0.000000,1.000000,0.250000,0.125000,46.990901,939.250000,0.000000,0.999859,8.857564,
333,500,0.000000,0.000000,1.000000,2.000000,1.000000,48.153751,153.000000,0.000000,0.000000,0.383907,
334,500,0.000000,0.000000,1.000000,0.000000,0.000000,48.315653,391.250000,0.000000,0.000000,1.399426,
335,500,0.000000,0.000000,1.000000,0.000000,0.000000,48.259144,300.875000,0.000000,0.000000,0.479938,
336,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.712240,299.375000,0.000000,0.000000,1.975051,
337,500,0.000000,0.000000,1.000000,2.000000,1.000000,48.537657,158.875000,0.000000,0.000000,0.404086,
338,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.511623,962.875000,0.000000,0.000000,10.427073,
339,500,0.000000,0.000000,1.000000,0.750000,0.375000,47.932992,568.875000,0.000000,0.999903,4.387492,
340,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.971184,565.625000,0.000000,0.000000,6.149153,
341,500,0.000000,0.000000,1.000000,1.750000,0.875000,48.126793,336.875000,0.000000,0.999859,1.721747,
342,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.113656,938.000000,0.000000,0.000000,10.715747,
343,500,0.000000,0.000000,1.000000,1.750000,0.875000,47.537998,128.500000,0.000000,0.999859,0.669739,
344,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.980553,808.000000,0.000000,0.000000,8.267363,
345,500,0.000000,0.000000,1.000000,0.250000,0.125000,47.236562,708.500000,0.000000,0.999859,6.793890,
346,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.542964,900.375000,0.000000,0.000000,10.379475,
347,500,0.000000,0.000000,1.000000,1.250000,0.625000,46.587766,234.250000,0.000000,0.999903,2.095387,
348,500,0.000000,0.000000,1.000000,2.000000,1.000000,47.585536,98.000000,0.000000,0.000000,0.454156,
349,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.068700,926.125000,0.000000,0.000000,10.114610,
350,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.983227,779.000000,0.000000,0.000000,9.576291,31.4
351,500,0.000000,0.000000,1.000000,0.250000,0.125000,47.099489,806.125000,0.000000,0.999859,8.506414,
352,500,0.000000,0.000000,1.000000,0.500000,0.250000,47.261102,639.875000,0.000000,0.999892,5.466303,
353,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.066974,955.875000,0.000000,0.000000,10.408189,
354,500,0.000000,0.000000,1.000000,1.000000,0.500000,47.291751,480.125000,0.000000,0.999906,4.725099,
355,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.048480,456.125000,0.000000,0.000000,4.933169,
356,500,0.000000,0.000000,1.000000,0.000000,0.000000,41.698211,1001.750000,0.000000,0.000000,10.648001,
357,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.891053,1024.000000,0.000000,0.000000,10.661879,
358,500,0.000000,0.000000,1.000000,1.750000,0.875000,48.212431,189.375000,0.000000,0.999859,0.499466,
359,500,0.000000,0.000000,1.000000,1.000000,0.500000,47.710395,140.750000,0.000000,0.999906,0.590482,
360,500,0.000000,0.000000,1.000000,0.000000,0.000000,44.447293,821.750000,0.000000,0.000000,8.287348,
361,500,0.000000,0.000000,1.000000,2.000000,1.000000,47.300351,137.000000,0.000000,0.000000,0.353397,
362,500,0.000000,0.000000,1.000000,1.250000,0.625000,47.195221,101.375000,0.000000,0.999903,0.543453,
363,500,0.000000,0.000000,1.000000,1.500000,0.750000,48.525184,129.250000,0.000000,0.999892,0.327283,
364,500,0.000000,0.000000,1.000000,0.750000,0.375000,46.913019,696.625000,0.000000,0.999903,7.166296,
365,500,0.000000,0.000000,1.000000,0.250000,0.125000,48.058751,320.500000,0.000000,0.999859,2.866827,
366,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.563522,1024.000000,0.000000,0.000000,10.490652,
367,500,0.000000,0.000000,1.000000,1.500000,0.750000,47.638338,330.375000,0.000000,0.999892,1.679090,
368,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.368570,914.875000,0.000000,0.000000,10.005589,
369,500,0.000000,0.000000,1.000000,0.250000,0.125000,46.441622,803.125000,0.000000,0.999859,7.949069,
370,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.954371,918.250000,0.000000,0.000000,8.857222,
371,500,0.000000,0.000000,1.000000,0.750000,0.375000,46.996180,529.500000,0.000000,0.999903,5.765938,
372,500,0.000000,0.000000,1.000000,1.750000,0.875000,47.031895,87.750000,0.000000,0.999859,0.278587,
373,500,0.000000,0.000000,1.000000,2.000000,1.000000,47.901510,123.250000,0.000000,0.000000,0.205048,
374,500,0.000000,0.000000,1.000000,1.750000,0.875000,48.318169,270.875000,0.000000,0.999859,1.947782,
375,500,0.000000,0.000000,1.000000,2.000000,1.000000,46.777977,77.125000,0.000000,0.000000,0.385094,
376,500,0.000000,0.000000,1.000000,0.000000,0.000000,48.289820,278.125000,0.000000,0.000000,1.874054,
377,500,0.000000,0.000000,1.000000,1.750000,0.875000,46.637924,197.125000,0.000000,0.999859,1.709332,
378,500,0.000000,0.000000,1.000000,1.500000,0.750000,47.165837,259.000000,0.000000,0.999892,1.690046,
379,500,0.000000,0.000000,1.000000,0.250000,0.125000,45.443027,74.375000,0.000000,0.999859,0.335333,
380,500,0.000000,0.000000,1.000000,2.000000,1.000000,46.958010,91.000000,0.000000,0.000000,0.408485,
381,500,0.000000,0.000000,1.000000,0.750000,0.375000,46.881341,661.750000,0.000000,0.999903,7.079196,
382,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.013956,810.375000,0.000000,0.000000,9.405366,
383,500,0.000000,0.000000,1.000000,0.250000,0.125000,46.709526,216.625000,0.000000,0.999859,1.985070,
384,500,0.000000,0.000000,1.000000,2.000000,1.000000,47.465273,95.750000,0.000000,0.000000,0.217240,
385,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.780078,956.750000,0.000000,0.000000,11.375700,
386,500,0.000000,0.000000,1.000000,0.500000,0.250000,46.491223,815.875000,0.000000,0.999892,7.980947,
387,500,0.000000,0.000000,1.000000,0.250000,0.125000,46.723214,545.500000,0.000000,0.999859,4.124872,
388,500,0.000000,0.000000,1.000000,1.750000,0.875000,46.771760,69.250000,0.000000,0.999859,0.592584,
389,500,0.000000,0.000000,1.000000,1.000000,0.500000,46.654120,376.625000,0.000000,0.999906,4.410370,
390,500,0.000000,0.000000,1.000000,1.000000,0.500000,48.897964,189.250000,0.000000,0.999906,0.231887,
391,500,0.000000,0.000000,1.000000,2.000000,1.000000,47.165688,100.500000,0.000000,0.000000,0.527183,
392,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.942590,90.625000,0.000000,0.000000,0.559376,
393,500,0.000000,0.000000,1.000000,0.250000,0.125000,46.807035,739.125000,0.000000,0.999859,5.959515,
394,500,0.000000,0.000000,1.000000,0.500000,0.250000,46.876006,680.250000,0.000000,0.999892,7.450906,
395,500,0.000000,0.000000,1.000000,0.750000,0.375000,47.429366,458.125000,0.000000,0.999903,3.029839,
396,500,0.000000,0.000000,1.000000,0.250000,0.125000,46.900808,829.625000,0.000000,0.999859,7.462584,
397,500,0.000000,0.000000,1.000000,0.500000,0.250000,47.510870,231.375000,0.000000,0.999892,1.982372,
398,500,0.000000,0.000000,1.000000,0.750000,0.375000,47.431394,583.625000,0.000000,0.999903,4.772721,
399,500,0.000000,0.000000,1.000000,0.000000,0.000000,48.228340,314.750000,0.000000,0.000000,1.670172,
400,500,0.000000,0.000000,1.000000,0.250000,0.125000,47.233433,591.375000,0.000000,0.999859,6.286435,34.0
401,500,0.000000,0.000000,1.000000,0.000000,0.000000,43.773267,923.500000,0.000000,0.000000,10.684885,
402,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.875655,713.500000,0.000000,0.000000,6.807029,
403,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.593002,813.375000,0.000000,0.000000,8.525407,
404,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.888584,809.875000,0.000000,0.000000,8.112551,
405,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.546099,907.375000,0.000000,0.000000,10.043193,
406,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.156345,739.125000,0.000000,0.000000,6.903889,
407,500,0.000000,0.000000,1.000000,0.250000,0.125000,46.697263,625.500000,0.000000,0.999859,5.361915,
408,500,0.000000,0.000000,1.000000,0.250000,0.125000,46.825721,936.250000,0.000000,0.999859,9.800579,
409,500,0.000000,0.000000,1.000000,0.500000,0.250000,47.057873,720.500000,0.000000,0.999892,6.859978,
410,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.721822,1024.000000,0.000000,0.000000,9.018915,
411,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.044908,608.875000,0.000000,0.000000,3.212683,
412,500,0.000000,0.000000,1.000000,1.250000,0.625000,47.971812,329.875000,0.000000,0.999903,1.448579,
413,500,0.000000,0.000000,1.000000,1.000000,0.500000,46.814901,338.000000,0.000000,0.999906,3.319461,
414,500,0.000000,0.000000,1.000000,0.000000,0.000000,40.851107,569.625000,0.000000,0.000000,2.978926,
415,500,0.000000,0.000000,1.000000,1.750000,0.875000,47.364004,332.875000,0.000000,0.999859,1.305829,
416,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.629357,1024.000000,0.000000,0.000000,9.951544,
417,500,0.000000,0.000000,1.000000,0.250000,0.125000,46.798841,711.875000,0.000000,0.999859,6.336300,
418,500,0.000000,0.000000,1.000000,1.500000,0.750000,47.758673,276.375000,0.000000,0.999892,1.815864,
419,500,0.000000,0.000000,1.000000,1.250000,0.625000,47.170829,396.500000,0.000000,0.999903,3.181726,
420,500,0.000000,0.000000,1.000000,0.000000,0.000000,44.031389,1024.000000,0.000000,0.000000,10.513192,
421,500,0.000000,0.000000,1.000000,1.500000,0.750000,47.441147,305.125000,0.000000,0.999892,1.722417,
422,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.613314,714.875000,0.000000,0.000000,7.314151,
423,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.568392,1024.000000,0.000000,0.000000,11.029540,
424,500,0.000000,0.000000,1.000000,2.000000,1.000000,46.858375,92.875000,0.000000,0.000000,0.296279,
425,500,0.000000,0.000000,1.000000,2.000000,1.000000,48.828461,175.750000,0.000000,0.000000,0.182516,
426,500,0.000000,0.000000,1.000000,1.500000,0.750000,46.574968,356.250000,0.000000,0.999892,2.742961,
427,500,0.000000,0.000000,1.000000,2.000000,1.000000,47.784489,144.500000,0.000000,0.000000,0.384118,
428,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.558132,913.000000,0.000000,0.000000,9.339628,
429,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.509208,953.250000,0.000000,0.000000,11.017328,
430,500,0.000000,0.000000,1.000000,1.000000,0.500000,47.509238,421.125000,0.000000,0.999906,2.937728,
431,500,0.000000,0.000000,1.000000,0.500000,0.250000,47.099158,618.250000,0.000000,0.999892,5.468903,
432,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.911827,1024.000000,0.000000,0.000000,11.062334,
433,500,0.000000,0.000000,1.000000,1.500000,0.750000,48.538978,286.875000,0.000000,0.999892,0.248235,
434,500,0.000000,0.000000,1.000000,0.500000,0.250000,46.790135,740.625000,0.000000,0.999892,6.551817,
435,500,0.000000,0.000000,1.000000,0.250000,0.125000,41.681980,726.125000,0.000000,0.999859,7.004025,
436,500,0.000000,0.000000,1.000000,1.750000,0.875000,46.842642,212.250000,0.000000,0.999859,1.887992,
437,500,0.000000,0.000000,1.000000,0.250000,0.125000,47.595397,555.500000,0.000000,0.999859,3.585997,
438,500,0.000000,0.000000,1.000000,0.000000,0.000000,48.992336,189.875000,0.000000,0.000000,0.221966,
439,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.385049,206.125000,0.000000,0.000000,0.458978,
440,500,0.000000,0.000000,1.000000,1.250000,0.625000,47.813625,504.125000,0.000000,0.999903,2.789158,
441,500,0.000000,0.000000,1.000000,2.000000,1.000000,47.460809,139.500000,0.000000,0.000000,0.309157,
442,500,0.000000,0.000000,1.000000,1.250000,0.625000,47.449592,460.125000,0.000000,0.999903,4.373656,
443,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.347514,641.750000,0.000000,0.000000,5.434827,
444,500,0.000000,0.000000,1.000000,0.250000,0.125000,46.838777,837.125000,0.000000,0.999859,7.674167,
445,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.203223,755.000000,0.000000,0.000000,6.968174,
446,500,0.000000,0.000000,1.000000,1.750000,0.875000,47.817686,285.500000,0.000000,0.999859,1.486104,
447,500,0.000000,0.000000,1.000000,0.500000,0.250000,47.226952,599.500000,0.000000,0.999892,5.523922,
448,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.878975,871.000000,0.000000,0.000000,7.362962,
449,500,0.000000,0.000000,1.000000,2.000000,1.000000,48.345852,145.500000,0.000000,0.000000,0.158668,
450,500,0.000000,0.000000,1.000000,1.500000,0.750000,47.131906,121.375000,0.000000,0.999892,0.284104,35.2
451,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.813572,922.625000,0.000000,0.000000,9.443291,
452,500,0.000000,0.000000,1.000000,0.000000,0.000000,48.431978,211.250000,0.000000,0.000000,0.220566,
453,500,0.000000,0.000000,1.000000,0.500000,0.250000,46.941924,828.125000,0.000000,0.999892,7.701908,
454,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.655483,1024.000000,0.000000,0.000000,10.627699,
455,500,0.000000,0.000000,1.000000,0.250000,0.125000,47.014761,752.125000,0.000000,0.999859,5.148275,
456,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.411974,843.875000,0.000000,0.000000,10.753220,
457,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.005522,923.500000,0.000000,0.000000,8.892013,
458,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.730178,561.875000,0.000000,0.000000,3.260891,
459,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.439481,839.750000,0.000000,0.000000,5.158619,
460,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.944213,317.125000,0.000000,0.000000,1.632795,
461,500,0.000000,0.000000,1.000000,1.750000,0.875000,46.765530,199.125000,0.000000,0.999859,1.640333,
462,500,0.000000,0.000000,1.000000,1.500000,0.750000,47.635517,363.250000,0.000000,0.999892,1.407348,
463,500,0.000000,0.000000,1.000000,0.500000,0.250000,47.500574,289.500000,0.000000,0.999892,1.704410,
464,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.971019,599.625000,0.000000,0.000000,5.709726,
465,500,0.000000,0.000000,1.000000,0.500000,0.250000,46.789498,846.125000,0.000000,0.999892,6.921665,
466,500,0.000000,0.000000,1.000000,0.000000,0.000000,48.889820,389.500000,0.000000,0.000000,0.301158,
467,500,0.000000,0.000000,1.000000,1.000000,0.500000,47.081811,557.375000,0.000000,0.999906,5.872710,
468,500,0.000000,0.000000,1.000000,0.500000,0.250000,47.193013,655.500000,0.000000,0.999892,6.988924,
469,500,0.000000,0.000000,1.000000,2.000000,1.000000,48.185965,219.000000,0.000000,0.000000,0.201756,
470,500,0.000000,0.000000,1.000000,1.500000,0.750000,49.213334,420.875000,0.000000,0.999892,0.096536,
471,500,0.000000,0.000000,1.000000,1.500000,0.750000,48.478028,215.000000,0.000000,0.999892,0.208550,
472,500,0.000000,0.000000,1.000000,0.250000,0.125000,47.516731,290.000000,0.000000,0.999859,1.740729,
473,500,0.000000,0.000000,1.000000,1.750000,0.875000,48.703543,244.500000,0.000000,0.999859,0.129709,
474,500,0.000000,0.000000,1.000000,0.500000,0.250000,48.589167,357.625000,0.000000,0.999892,0.274770,
475,500,0.000000,0.000000,1.000000,2.000000,1.000000,48.690216,207.000000,0.000000,0.000000,0.233719,
476,500,0.000000,0.000000,1.000000,1.500000,0.750000,47.859850,310.250000,0.000000,0.999892,1.570375,
477,500,0.000000,0.000000,1.000000,1.500000,0.750000,48.626809,398.750000,0.000000,0.999892,1.363998,
478,500,0.000000,0.000000,1.000000,2.000000,1.000000,48.524541,255.500000,0.000000,0.000000,0.157407,
479,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.215447,286.750000,0.000000,0.000000,1.530362,
480,500,0.000000,0.000000,1.000000,1.750000,0.875000,47.470482,290.375000,0.000000,0.999859,1.603455,
481,500,0.000000,0.000000,1.000000,1.250000,0.625000,47.664130,399.750000,0.000000,0.999903,2.885823,
482,500,0.000000,0.000000,1.000000,1.750000,0.875000,47.787214,168.875000,0.000000,0.999859,0.394191,
483,500,0.000000,0.000000,1.000000,1.750000,0.875000,47.697355,256.875000,0.000000,0.999859,1.786895,
484,500,0.000000,0.000000,1.000000,2.000000,1.000000,47.974882,167.125000,0.000000,0.000000,0.275189,
485,500,0.000000,0.000000,1.000000,0.000000,0.000000,41.409527,1024.000000,0.000000,0.000000,10.978632,
486,500,0.000000,0.000000,1.000000,2.000000,1.000000,48.173560,121.000000,0.000000,0.000000,0.118868,
487,500,0.000000,0.000000,1.000000,0.500000,0.250000,47.316316,769.750000,0.000000,0.999892,8.404953,
488,500,0.000000,0.000000,1.000000,0.000000,0.000000,46.288498,905.500000,0.000000,0.000000,10.300081,
489,500,0.000000,0.000000,1.000000,2.000000,1.000000,47.759066,136.750000,0.000000,0.000000,0.216122,
490,500,0.000000,0.000000,1.000000,1.500000,0.750000,48.494341,295.125000,0.000000,0.999892,0.141299,
491,500,0.000000,0.000000,1.000000,2.000000,1.000000,47.217333,104.500000,0.000000,0.000000,0.185432,
492,500,0.000000,0.000000,1.000000,2.000000,1.000000,48.409315,189.250000,0.000000,0.000000,0.230775,
493,500,0.000000,0.000000,1.000000,2.000000,1.000000,48.999485,209.750000,0.000000,0.000000,0.232091,
494,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.151112,1024.000000,0.000000,0.000000,10.876501,
495,500,0.000000,0.000000,1.000000,0.500000,0.250000,48.059543,416.875000,0.000000,0.999892,1.346466,
496,500,0.000000,0.000000,1.000000,2.000000,1.000000,48.062095,180.500000,0.000000,0.000000,0.153082,
497,500,0.000000,0.000000,1.000000,2.000000,1.000000,49.064817,270.125000,0.000000,0.000000,0.108376,
498,500,0.000000,0.000000,1.000000,0.000000,0.000000,47.017238,259.000000,0.000000,0.000000,1.624612,
499,500,0.000000,0.000000,1.000000,1.500000,0.750000,47.983096,266.000000,0.000000,0.999892,1.479007,
